ZIP File,Permissions,File System,Network,Rendering,User Interaction
geeeidfokchloicghifcjmgnfleicpmd_1.02.zip,"[""activeTab"", ""scripting"", ""http://localhost:5000/"", ""runtime"", ""identity"", ""identity.email""]",{},"{""fetch"": 13}","{""document.createElement"": 55, ""setTimeout"": 48, ""document.getElementById"": 22, ""document.querySelector"": 6}","{""addEventListener"": 63}"
pigjfndpomdldkmoaiiigpbncemhjeca_1.0.9.zip,"[""https://amiunique.org/*"", ""storage""]",{},"{""new XMLHttpRequest"": 3}","{""document.createElement"": 28, ""setTimeout"": 25, ""document.getElementById"": 19, ""setInterval"": 5, ""document.querySelector"": 4, ""canvas.getContext"": 3, ""chrome.tabs.create"": 3}","{""addEventListener"": 148}"
lkgmpikmhmmodogooogipngnkihjhlpe_1.5.2.zip,[],{},{},"{""setTimeout"": 9, ""document.querySelector"": 3, ""document.getElementById"": 3, ""chrome.tabs.create"": 1}","{""addEventListener"": 12}"
haakpflnidjehklpfeipfkhejoeaodni_1.1.zip,"[""tabs"", ""cookies""]","{""document.cookie"": 4}","{""fetch"": 4, ""new XMLHttpRequest"": 1}","{""setTimeout"": 7, ""document.createElement"": 4, ""document.querySelector"": 4, ""setInterval"": 2}","{""addEventListener"": 22, ""chrome.tabs.onActivated.addListener"": 1}"
dcjfbgppfdokmjgajnnkgdmkdeiloigh_2.4.0.zip,[],{},{},"{""document.querySelector"": 13, ""chrome.tabs.create"": 2, ""document.createElement"": 2, ""canvas.getContext"": 1}","{""addEventListener"": 8}"
mhipobioahbjppfjeaephclfiolapfnn_1.0.zip,[],{},{},"{""document.createElement"": 7, ""document.querySelector"": 4, ""setInterval"": 1}","{""addEventListener"": 3}"
ggepgkhamjfdkccfhnlehfnpgmceldfp_1.1.0.zip,"[""storage""]",{},"{""fetch"": 8}","{""document.querySelector"": 4, ""document.createElement"": 2, ""setTimeout"": 1, ""setInterval"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 2}"
hbbfimlkfnndaplmlaabapdodpjfplkb_1.1.0.zip,"[""tabs"", ""storage"", ""webNavigation"", ""management""]",{},"{""fetch"": 14}","{""setTimeout"": 12, ""document.createElement"": 10, ""setInterval"": 1, ""document.querySelector"": 1}","{""addEventListener"": 9}"
dahlapnnflgogjncfekgjdfopcafiigb_1.0.5.zip,"[""cookies"", ""storage""]","{""document.querySelector('input[type=\""file\""]')"": 1}","{""fetch"": 3}","{""document.getElementById"": 25, ""document.querySelector"": 5, ""window.open"": 2, ""chrome.tabs.create"": 1, ""setTimeout"": 1}","{""addEventListener"": 12}"
naedodplkghehbefblmepndhpokdjobi_1.7.2.zip,"[""*://*.google.com/*""]",{},{},"{""setTimeout"": 11, ""chrome.tabs.create"": 1, ""window.open"": 1}","{""addEventListener"": 8}"
dlmalncnijcnncdlbegheleheodlpbki_1.0.2.zip,"[""storage"", ""tabs"", ""webNavigation"", ""http://localhost:3000/*"", ""https://mailshunt.com/*"", ""*://*.mailshunt.com/*""]","{""document.cookie"": 2, ""new Blob"": 1, ""localStorage.setItem"": 1, ""localStorage.getItem"": 1}","{""fetch"": 4, ""new XMLHttpRequest"": 1}","{""setTimeout"": 30, ""document.createElement"": 15, ""document.querySelector"": 9, ""element.style"": 4, ""document.getElementById"": 3, ""chrome.tabs.executeScript"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 20}"
ddmocnhdkbmfjaebcbpkpihjlfbkmche_1.0.zip,[],"{""localStorage.setItem"": 1, ""localStorage.getItem"": 1, ""document.cookie"": 1}","{""fetch"": 17, ""new XMLHttpRequest"": 1}","{""setTimeout"": 17, ""document.createElement"": 9, ""setInterval"": 6, ""document.querySelector"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 34}"
kchgnmcbdpkkapdfageddohanpjjkojf_1.1.zip,"[""geolocation""]",{},"{""fetch"": 1}","{""document.getElementById"": 4}","{""addEventListener"": 1}"
acmpjjngokeeflpfhpfednklkfcijfgi_1.20.zip,"[""storage""]","{""new Blob"": 1}","{""fetch"": 4}","{""document.getElementById"": 3, ""document.createElement"": 2, ""document.querySelector"": 2, ""setInterval"": 1, ""canvas.getContext"": 1}","{""addEventListener"": 3}"
paahhjdpigllblaeihghghihfhmamefl_1.2.0.zip,"[""activeTab"", ""storage""]",{},{},"{""document.createElement"": 10, ""document.querySelector"": 4, ""document.getElementById"": 2}","{""addEventListener"": 5}"
johdiakedgljbckccbcaiejhhocaoali_0.1.4.zip,"[""topSites"", ""geolocation""]","{""localStorage.getItem"": 3, ""localStorage.setItem"": 1}","{""fetch"": 20}","{""setTimeout"": 39, ""setInterval"": 17, ""document.createElement"": 16, ""document.querySelector"": 16, ""document.getElementById"": 7}","{""addEventListener"": 53}"
glenpcbimgglcphcoddjbobfmmdkpalj_1.0.3.zip,"[""declarativeNetRequest"", ""declarativeNetRequestFeedback""]",{},{},{},{}
deoolbnamlbffcceodhghnljbncffpio_1.0.3.zip,"[""tabs"", ""storage"", ""webRequest""]","{""document.cookie"": 2, ""new Blob"": 1}","{""fetch"": 4, ""new XMLHttpRequest"": 1}","{""setTimeout"": 12, ""document.createElement"": 3, ""document.querySelector"": 3, ""document.getElementById"": 3, ""setInterval"": 2, ""window.open"": 2, ""chrome.windows.create"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 14}"
nlagohiloniblnbphoemmcogjbmdhdbh_1.0.zip,"[""alarms"", ""notifications"", ""storage""]",{},{},"{""document.getElementById"": 3, ""setInterval"": 2, ""chrome.notifications.create"": 1}","{""chrome.alarms.create"": 1, ""addEventListener"": 1}"
jahomhggpolhfjpomljoelcciaogmekh_4.0.0.zip,"[""tabs"", ""contextMenus""]",{},"{""fetch"": 2, ""new XMLHttpRequest"": 1}","{""document.createElement"": 12, ""setTimeout"": 4, ""chrome.tabs.create"": 3, ""setInterval"": 2, ""document.getElementById"": 1}","{""addEventListener"": 8, ""chrome.contextMenus.create"": 2}"
kbncelkcioaknlnjkkmiplnlnkkcbgpm_1.1.zip,"[""storage""]","{""new Blob"": 1}","{""fetch"": 1}","{""document.getElementById"": 28, ""document.createElement"": 6, ""document.querySelector"": 4, ""chrome.tabs.create"": 2}","{""addEventListener"": 22}"
ekhbcipncbkfpkaianbjbcbmfehjflpf_3.42.zip,"[""tabs"", ""webRequest"", ""downloads"", ""storage"", ""alarms"", ""declarativeNetRequest"", ""scripting"", ""webNavigation"", ""offscreen""]","{""new Blob"": 25, ""localStorage.getItem"": 22, ""file.name"": 10, ""localStorage.setItem"": 10, ""window.requestFileSystem"": 6}","{""fetch"": 115, ""new XMLHttpRequest"": 5, ""chrome.webRequest.onBeforeRequest.addListener"": 1}","{""setTimeout"": 111, ""document.getElementById"": 58, ""document.createElement"": 50, ""document.querySelector"": 44, ""setInterval"": 40, ""chrome.tabs.create"": 3, ""chrome.windows.create"": 1}","{""addEventListener"": 140, ""chrome.alarms.create"": 11, ""window.onbeforeunload"": 2, ""chrome.tabs.onActivated.addListener"": 1, ""window.confirm"": 1, ""window.prompt"": 1}"
adkompcgilgffklmdloimlghijmjbela_2.0.1.zip,"[""storage"", ""contextMenus""]",{},"{""fetch"": 1}","{""setTimeout"": 21, ""element.style"": 16, ""document.querySelector"": 14, ""setInterval"": 13, ""document.createElement"": 11, ""document.getElementById"": 2, ""canvas.getContext"": 1}","{""addEventListener"": 20, ""chrome.contextMenus.create"": 2}"
lehejnjdpfokhdbgdnecoigaelonneld_24.05.13 12132024.zip,"[""tabs"", ""activeTab"", ""storage"", ""alarms""]","{""indexedDB.open"": 2}","{""fetch"": 26}","{""document.getElementById"": 265, ""document.createElement"": 66, ""chrome.windows.create"": 8, ""setTimeout"": 3, ""chrome.tabs.create"": 3}","{""addEventListener"": 57, ""chrome.alarms.create"": 1}"
mhlcjbhhieanjjafbcoeclghpnjhepif_1.0.zip,"[""contextMenus""]",{},{},"{""chrome.tabs.create"": 1}","{""chrome.contextMenus.create"": 1}"
aeilndjnpifkjflcapkepkmejpjgnjbn_0.0.1.zip,"[""storage""]","{""navigator.clipboard.writeText"": 1}","{""fetch"": 6}","{""setTimeout"": 29, ""document.createElement"": 18, ""document.getElementById"": 3, ""new MutationObserver"": 3, ""setInterval"": 3, ""document.querySelector"": 2}","{""addEventListener"": 81}"
bngjiednbfbcmmdnhbfabgkkjgjhlbac_2.8.16.zip,"[""cookies"", ""https://www.frontrush.com/*"", ""http://localhost:56562/*"", ""https://frlogin.pleaserecruit.me/"", ""http://frontrushrails.pleaserecruit.me/""]",{},"{""fetch"": 7, ""new XMLHttpRequest"": 5}","{""setTimeout"": 31, ""document.getElementById"": 30, ""document.createElement"": 17, ""setInterval"": 5, ""window.open"": 2}","{""addEventListener"": 33}"
mggjbegikdkpbilkpeajdhajefocfofh_1.0.zip,"[""activeTab""]",{},{},"{""element.style"": 162, ""setTimeout"": 56, ""document.querySelector"": 18, ""document.createElement"": 17, ""document.getElementById"": 10, ""setInterval"": 8, ""chrome.tabs.create"": 1}","{""addEventListener"": 94}"
ffnnedfelaoflfikeflflnpbdegcbkhi_1.0.zip,"[""activeTab""]",{},"{""fetch"": 13, ""new XMLHttpRequest"": 1}","{""document.getElementById"": 11, ""setTimeout"": 7, ""document.createElement"": 5, ""element.innerHTML"": 3, ""document.querySelector"": 3, ""setInterval"": 2}","{""addEventListener"": 11}"
kfefofhnohfcdlgkiaoennmjbjgmjcca_1.0.zip,"[""scripting"", ""activeTab""]",{},{},"{""document.designMode"": 1}",{}
nadncelhagcahmjnnneemfillngbjeef_3.0.4.zip,"[""webNavigation"", ""storage"", ""downloads""]","{""navigator.clipboard.writeText"": 1}","{""fetch"": 33}","{""document.getElementById"": 36, ""document.createElement"": 35, ""document.querySelector"": 7, ""setTimeout"": 5, ""canvas.getContext"": 2, ""chrome.tabs.executeScript"": 1, ""element.style"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 24, ""window.confirm"": 1}"
cfniiiegilkokmcmpphgbbicndclmlfh_1.0.1.zip,"[""scripting"", ""storage"", ""downloads"", ""downloads.shelf""]",{},"{""fetch"": 4}","{""document.getElementById"": 24, ""setTimeout"": 5, ""window.open"": 5, ""document.querySelector"": 2, ""document.createElement"": 1}","{""addEventListener"": 11}"
oenahigafdpmlmaenjgiedobgooekkmp_1.2.5.zip,"[""contextMenus"", ""storage""]",{},{},"{""setTimeout"": 16, ""chrome.windows.create"": 4, ""chrome.tabs.create"": 4, ""setInterval"": 4, ""document.createElement"": 4, ""document.getElementById"": 1}","{""chrome.contextMenus.create"": 14, ""addEventListener"": 14}"
apkgapceellgloghnjmahlgolakehdmm_1.0.0.zip,"[""scripting""]",{},{},{},{}
bkddhmgkdghpgilddgghjlfogeenemmd_1.1.zip,"[""activeTab"", ""scripting"", ""storage""]","{""localStorage.getItem"": 19, ""localStorage.setItem"": 17}","{""fetch"": 16}","{""element.style"": 45, ""setTimeout"": 27, ""document.createElement"": 23, ""document.getElementById"": 21, ""setInterval"": 6, ""document.querySelector"": 3}","{""addEventListener"": 47}"
koldokmepjfpcanoojelbklcbpjdkbkm_2.0.3.zip,"[""scripting"", ""storage"", ""identity"", ""identity.email"", ""activeTab""]","{""localStorage.setItem"": 16, ""localStorage.getItem"": 14, ""document.cookie"": 6, ""sessionStorage.getItem"": 4, ""new Blob"": 3, ""sessionStorage.setItem"": 2}","{""fetch"": 9, ""chrome.identity.getAuthToken"": 4, ""new XMLHttpRequest"": 4, ""navigator.sendBeacon"": 4}","{""setTimeout"": 52, ""document.createElement"": 24, ""document.querySelector"": 9, ""window.open"": 8, ""chrome.tabs.create"": 5, ""new MutationObserver"": 4, ""document.getElementById"": 3, ""setInterval"": 3}","{""addEventListener"": 99}"
almlkifbmhclilflidpbegjdemcbfegp_1.3.0.zip,"[""storage"", ""tabs"", ""activeTab"", ""scripting"", ""desktopCapture""]","{""document.cookie"": 2, ""localStorage.setItem"": 1, ""localStorage.getItem"": 1, ""new Blob"": 1}","{""fetch"": 27, ""new XMLHttpRequest"": 1}","{""setTimeout"": 35, ""document.createElement"": 24, ""document.querySelector"": 7, ""chrome.tabs.create"": 6, ""document.getElementById"": 3, ""element.style"": 2, ""new MutationObserver"": 1}","{""addEventListener"": 52}"
elhbpplenaeejhmcncmbflcjikciipna_1.1.0.zip,"[""cookies""]","{""document.cookie"": 1}","{""fetch"": 1}","{""document.createElement"": 18, ""document.querySelector"": 6, ""setTimeout"": 1}","{""addEventListener"": 4}"
kckfejnllhglopjigaackehagipaihlo_1.2.3.zip,[],"{""navigator.clipboard.writeText"": 3}",{},"{""document.createElement"": 7, ""new MutationObserver"": 2}","{""addEventListener"": 5}"
ekbnaoelgbphflhbfepkagblnindhpaa_2.2.zip,"[""history""]",{},{},"{""document.createElement"": 3, ""document.getElementById"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 2}"
aeblebeioepghpncicnnnfmaikmbmphj_1.0.2.zip,"[""sidePanel"", ""tabs"", ""activeTab"", ""scripting""]",{},"{""fetch"": 12}","{""document.createElement"": 9, ""setTimeout"": 9, ""document.querySelector"": 6, ""document.getElementById"": 3, ""new MutationObserver"": 3}","{""addEventListener"": 6, ""chrome.tabs.onActivated.addListener"": 3}"
mmlpnagalhglndelheffpcdbhbfmakka_1.0.zip,"[""storage""]","{""document.cookie"": 4, ""localStorage.setItem"": 2, ""localStorage.getItem"": 2}","{""fetch"": 4, ""new WebSocket"": 1}","{""setTimeout"": 15, ""document.createElement"": 7, ""document.querySelector"": 3, ""document.getElementById"": 1}","{""addEventListener"": 20}"
nkchpnhcngcimheadoeelngjpigcbpie_32.2.2.zip,"[""storage"", ""unlimitedStorage"", ""tabs"", ""commands""]","{""new Blob"": 11}","{""fetch"": 16, ""new XMLHttpRequest"": 5}","{""setTimeout"": 195, ""document.createElement"": 91, ""document.querySelector"": 29, ""element.style"": 12, ""new MutationObserver"": 10, ""setInterval"": 8, ""document.getElementById"": 7, ""window.open"": 6, ""canvas.getContext"": 3}","{""addEventListener"": 157}"
bagileclmhdgcadcanbbnbjiepfdhodc_0.1.zip,"[""activeTab"", ""tabs"", ""scripting""]","{""localStorage.setItem"": 1, ""localStorage.getItem"": 1}",{},"{""document.createElement"": 13, ""document.getElementById"": 12, ""document.querySelector"": 6, ""setTimeout"": 2, ""chrome.tabs.create"": 1, ""window.open"": 1}","{""addEventListener"": 12}"
glnkffcdkpjpbkbmflpahcannpcpdoha_2.1.1.5.zip,"[""tabs"", ""activeTab"", ""storage"", ""scripting""]","{""document.cookie"": 3, ""localStorage.setItem"": 1, ""localStorage.getItem"": 1}","{""fetch"": 20, ""new XMLHttpRequest"": 3, ""chrome.identity.getAuthToken"": 3}","{""document.getElementById"": 1006, ""setTimeout"": 32, ""document.querySelector"": 11, ""document.createElement"": 9, ""chrome.tabs.executeScript"": 2, ""chrome.tabs.create"": 1, ""window.open"": 1}","{""addEventListener"": 15}"
hhecfpjnhkiopidhlpanfmiknfhnkfbd_1.2.zip,"[""activeTab"", ""scripting"", ""storage"", ""contextMenus""]",{},"{""fetch"": 6}","{""document.getElementById"": 27, ""setTimeout"": 4, ""document.createElement"": 3, ""chrome.tabs.create"": 2, ""element.style"": 1}","{""addEventListener"": 27, ""chrome.contextMenus.create"": 1}"
gmmjbfdagjolnmcdcgobgeebengjepdb_0.0.2.zip,"[""storage""]",{},"{""fetch"": 2}","{""setTimeout"": 6, ""document.createElement"": 4, ""chrome.tabs.create"": 2, ""document.getElementById"": 1}","{""addEventListener"": 8}"
koebbgafcbooibnkggibjbnedmecdpkf_3.0.2.zip,"[""storage"", ""cookies""]","{""localStorage.setItem"": 16, ""localStorage.getItem"": 16}","{""fetch"": 932, ""new WebSocket"": 8}","{""setTimeout"": 82, ""document.createElement"": 20, ""setInterval"": 16, ""document.querySelector"": 15, ""chrome.tabs.create"": 10, ""new MutationObserver"": 1, ""document.getElementById"": 1}","{""addEventListener"": 71}"
achjcpllaphkiljepgphdeedpdihdgfg_1.0.zip,"[""https://www.google.com/search*""]",{},{},"{""document.querySelector"": 1}",{}
lgdeoeakbkpphabfcmodfojnkohiiobg_1.3.zip,"[""proxy"", ""tabs"", ""webRequest"", ""webRequestAuthProvider"", ""storage"", ""<all_urls>""]","{""document.cookie"": 4, ""new Blob"": 2}","{""fetch"": 6, ""new XMLHttpRequest"": 2, ""chrome.proxy.settings.set"": 2, ""chrome.webRequest.onBeforeRequest.addListener"": 1}","{""setTimeout"": 38, ""document.createElement"": 22, ""document.querySelector"": 6, ""document.getElementById"": 5, ""setInterval"": 3, ""chrome.tabs.create"": 3}","{""addEventListener"": 21}"
khmjbohiflimlmijcimkbpmfglaijkic_0.8.zip,"[""tabs"", ""contextMenus"", ""storage""]",{},"{""fetch"": 4}","{""document.getElementById"": 57, ""document.createElement"": 31, ""setTimeout"": 12, ""chrome.tabs.create"": 3, ""setInterval"": 1, ""document.querySelector"": 1}","{""addEventListener"": 28, ""chrome.contextMenus.create"": 1}"
galiipchoelhijodnhobfgaobmohiffd_1.2.zip,"[""storage"", ""tabs"", ""downloads""]","{""new Blob"": 1}",{},"{""document.getElementById"": 6, ""chrome.windows.create"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 6}"
jjonaiodlgelhegbbihodicniiccbhbi_1.5.0.zip,[],{},"{""fetch"": 9}","{""document.createElement"": 29, ""document.querySelector"": 13, ""setTimeout"": 11, ""document.getElementById"": 4, ""setInterval"": 2}","{""addEventListener"": 9}"
nbheeknagigcnmmfahjjjahjlpiekabc_1.0.zip,"[""storage""]",{},{},"{""document.getElementById"": 3}","{""addEventListener"": 3}"
kcofhbkekbilmhlfjfjmejbjeebonoop_3.0.zip,"[""activeTab"", ""scripting""]",{},{},"{""document.createElement"": 4, ""document.querySelector"": 1, ""document.getElementById"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 2}"
nedljjoclmlgpobfohcnanjipnblgjbo_0.0.3.zip,"[""activeTab"", ""tabs"", ""storage"", ""scripting"", ""clipboardWrite""]","{""navigator.clipboard.writeText"": 1}","{""fetch"": 1}","{""document.getElementById"": 37, ""setTimeout"": 2, ""element.innerHTML"": 1}","{""addEventListener"": 6}"
aoboegbppddobbhckfgmmdgjfoecdiop_1.10.zip,"[""storage"", ""cookies""]","{""new Blob"": 1}","{""fetch"": 21}","{""document.getElementById"": 20, ""setTimeout"": 6, ""document.createElement"": 1}","{""addEventListener"": 4}"
ahifnkjpimodibbdnmklpkncpgbcfchb_1.0.zip,"[""storage""]","{""localStorage.setItem"": 1, ""localStorage.getItem"": 1}",{},"{""document.createElement"": 13, ""document.querySelector"": 6, ""element.style"": 4, ""new MutationObserver"": 2, ""setTimeout"": 2, ""document.getElementById"": 1}","{""addEventListener"": 11}"
modobkddiigaceglnojhgajnkpihnjmm_1.0.zip,"[""history"", ""alarms""]",{},"{""fetch"": 5}","{""document.getElementById"": 4, ""chrome.tabs.create"": 1}","{""addEventListener"": 2, ""chrome.alarms.create"": 1}"
ihdmaognffhnnddnekbgkmkecalfdknk_1.0.zip,"[""storage"", ""contextMenus"", ""scripting""]",{},{},"{""document.getElementById"": 19, ""chrome.tabs.create"": 3, ""document.querySelector"": 2, ""setTimeout"": 2, ""document.createElement"": 2, ""chrome.windows.create"": 1}","{""addEventListener"": 13, ""chrome.contextMenus.create"": 3}"
jkkhehfmnfhiidkiejnikcidipejplbc_1.1.1.zip,"[""tabs"", ""storage"", ""geolocation""]",{},"{""fetch"": 3, ""new XMLHttpRequest"": 1}","{""setTimeout"": 20, ""document.getElementById"": 9, ""document.createElement"": 6, ""setInterval"": 4, ""chrome.tabs.create"": 2, ""document.querySelector"": 1, ""element.style"": 1}","{""addEventListener"": 13}"
ieccgcgkaihnjkocfaobaamapolhjckb_1.1.zip,"[""activeTab"", ""scripting"", ""identity"", ""tabs"", ""identity.email"", ""storage"", ""notifications""]",{},"{""fetch"": 12, ""chrome.identity.getAuthToken"": 10}","{""document.getElementById"": 21, ""document.createElement"": 17, ""document.querySelector"": 12, ""new MutationObserver"": 4, ""chrome.notifications.create"": 3, ""setTimeout"": 1}","{""addEventListener"": 18}"
kfdciffkkkjlkfhgiilcncenililheed_1.4.zip,"[""identity"", ""tabs"", ""activeTab""]","{""indexedDB.open"": 6, ""document.cookie"": 2}","{""fetch"": 51, ""navigator.sendBeacon"": 2, ""new XMLHttpRequest"": 1, ""chrome.identity.getAuthToken"": 1}","{""setTimeout"": 48, ""document.createElement"": 17, ""setInterval"": 14, ""document.querySelector"": 5, ""document.getElementById"": 4, ""window.open"": 3, ""chrome.tabs.create"": 1}","{""addEventListener"": 54}"
mmjmfmfdpogdddfdjdnlkhjkjlgbmdog_0.002.zip,"[""cookies"", ""storage""]","{""localStorage.setItem"": 8, ""localStorage.getItem"": 7}","{""new XMLHttpRequest"": 1}","{""document.getElementById"": 16, ""element.style"": 6, ""element.innerHTML"": 3, ""window.open"": 1, ""chrome.tabs.create"": 1, ""document.createElement"": 1, ""document.querySelector"": 1}","{""addEventListener"": 7}"
gpfoeagcgabbdibhiofcmeimcbkafndo_0.0.91.zip,"[""tabs"", ""storage"", ""http://*/*"", ""https://*/*""]",{},"{""new XMLHttpRequest"": 1}","{""setTimeout"": 11, ""chrome.tabs.executeScript"": 3, ""setInterval"": 2, ""chrome.windows.create"": 1}","{""addEventListener"": 6}"
kkjlhhppeboajiggpecnachblinejhdl_5.0.9.zip,"[""cookies"", ""tabs"", ""storage"", ""browsingData"", ""scripting"", ""activeTab""]",{},"{""new XMLHttpRequest"": 3, ""fetch"": 2}","{""document.getElementById"": 21, ""element.style"": 15, ""setTimeout"": 14, ""document.createElement"": 3, ""document.querySelector"": 2, ""setInterval"": 1}","{""addEventListener"": 24}"
dmdoajpolihfbdlcniegphficbljeiio_1.2.zip,"[""sidePanel"", ""cookies"", ""storage"", ""activeTab"", ""scripting"", ""tabs""]",{},{},"{""document.getElementById"": 15, ""document.querySelector"": 2, ""chrome.tabs.create"": 2}","{""addEventListener"": 7}"
oeefjlikahigmlnplgijgeeecbpemhip_1.9.zip,[],"{""file.type"": 2, ""file.name"": 1, ""file.size"": 1, ""localStorage.setItem"": 1}",{},"{""setTimeout"": 9, ""document.getElementById"": 3, ""chrome.tabs.create"": 2, ""canvas.getContext"": 1}","{""addEventListener"": 9}"
fedkkglankoplaknldgdambcgmffigpf_1.0.zip,"[""activeTab""]",{},"{""fetch"": 11}","{""document.getElementById"": 10, ""document.createElement"": 6, ""document.querySelector"": 1, ""setTimeout"": 1, ""setInterval"": 1}","{""addEventListener"": 4}"
jjppjkpfpieljegclkbhpdlpocmdbjlf_1.1.zip,[],"{""navigator.clipboard.writeText"": 1}","{""fetch"": 3}","{""setTimeout"": 20, ""document.createElement"": 14, ""setInterval"": 3, ""document.querySelector"": 2, ""window.open"": 2, ""chrome.tabs.create"": 1, ""document.getElementById"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 36}"
ihjlfkkicmgakjppcbdnpkhdcmhaihja_V2.2.2.zip,"[""cookies"", ""activeTab"", ""tabs"", ""storage""]",{},"{""fetch"": 12}","{""document.createElement"": 8, ""setTimeout"": 5, ""setInterval"": 3, ""document.querySelector"": 2, ""new MutationObserver"": 2, ""document.getElementById"": 1}","{""addEventListener"": 19}"
odnckcollnfajgfckfbflhehchmjbcjb_1.0.zip,"[""contextMenus""]",{},{},"{""document.createElement"": 12, ""document.getElementById"": 10, ""document.querySelector"": 1, ""setTimeout"": 1, ""setInterval"": 1}","{""addEventListener"": 13, ""chrome.contextMenus.create"": 1}"
ligmikomohkaooecoochfknopalblanl_7.2.2.zip,"[""unlimitedStorage"", ""storage"", ""alarms"", ""tabs""]","{""localStorage.getItem"": 36, ""localStorage.setItem"": 30, ""new Blob"": 23, ""indexedDB.open"": 7, ""document.cookie"": 4, ""navigator.clipboard.writeText"": 2}","{""fetch"": 50, ""new XMLHttpRequest"": 5, ""navigator.sendBeacon"": 2}","{""setTimeout"": 207, ""document.createElement"": 119, ""document.querySelector"": 101, ""document.getElementById"": 42, ""window.open"": 18, ""new MutationObserver"": 10, ""setInterval"": 10, ""chrome.tabs.create"": 3}","{""addEventListener"": 214, ""chrome.alarms.create"": 4, ""document.onmousemove"": 4}"
fgobiddccmfbgeikjllkolkpnbkciknd_0.0.1.zip,"[""activeTab"", ""storage""]",{},{},"{""document.querySelector"": 3}",{}
apcnfdilodafoeafgdhaiidgfnipeehh_1.1.17.zip,"[""storage"", ""activeTab"", ""identity"", ""identity.email""]","{""navigator.clipboard.writeText"": 3, ""file.name"": 2}","{""fetch"": 55, ""new XMLHttpRequest"": 2, ""chrome.identity.getAuthToken"": 2}","{""setTimeout"": 46, ""document.createElement"": 25, ""window.open"": 6, ""document.getElementById"": 4, ""element.style"": 3, ""setInterval"": 3, ""document.querySelector"": 2, ""new MutationObserver"": 2, ""chrome.tabs.create"": 1}","{""addEventListener"": 31, ""document.onmousemove"": 2}"
hllmhonakipfgbbofbmkcjoojnmegeln_1.3.1.zip,"[""activeTab"", ""storage"", ""cookies"", ""tabs""]",{},"{""fetch"": 32}","{""document.createElement"": 76, ""setTimeout"": 14, ""setInterval"": 4, ""window.open"": 3, ""document.querySelector"": 2, ""document.getElementById"": 2}","{""addEventListener"": 29, ""document.onmousemove"": 2}"
bggichddafkekigloelkdpedegmgcenh_1.0.zip,[],{},{},"{""document.querySelector"": 3, ""document.createElement"": 2, ""window.open"": 1}","{""addEventListener"": 3}"
jdppdnnmobmmpegaoacpopfaoabeladn_0.0.5.zip,"[""storage"", ""tabs""]",{},"{""fetch"": 5}","{""document.querySelector"": 32, ""document.getElementById"": 13, ""setTimeout"": 9, ""chrome.tabs.create"": 3, ""document.createElement"": 3, ""setInterval"": 3, ""window.open"": 2}","{""addEventListener"": 8, ""chrome.tabs.onActivated.addListener"": 1}"
edkkkggfhmoogadkmjndmlfhlmdainam_0.2.0.zip,"[""contextMenus"", ""activeTab"", ""storage""]",{},"{""fetch"": 3}","{""document.getElementById"": 4, ""chrome.tabs.create"": 2}","{""addEventListener"": 2, ""chrome.contextMenus.create"": 1}"
cnmjoiighnpoaffbiabneecdainfpjfk_2.2.zip,[],{},{},"{""chrome.tabs.create"": 1}",{}
mfmmilpkngnjkmjanbmhnocdidcbkljd_2.2.zip,"[""activeTab"", ""storage""]",{},"{""fetch"": 8}","{""document.querySelector"": 9, ""document.getElementById"": 5, ""document.createElement"": 4, ""new MutationObserver"": 4, ""setInterval"": 2, ""setTimeout"": 2}","{""addEventListener"": 13}"
aecdabmfneagkjcgpljglnadbopehodo_1.0.zip,[],{},{},"{""document.getElementById"": 2, ""chrome.tabs.create"": 1}","{""addEventListener"": 3}"
ekchappkfhfkbgekcleodkhlfcadocmj_0.7.2.zip,"[""storage""]","{""sessionStorage.setItem"": 4, ""document.cookie"": 4, ""sessionStorage.getItem"": 3, ""navigator.clipboard.writeText"": 3, ""new Blob"": 2, ""localStorage.setItem"": 2, ""indexedDB.open"": 1, ""localStorage.getItem"": 1}","{""new XMLHttpRequest"": 5, ""fetch"": 2}","{""setTimeout"": 36, ""element.style"": 22, ""document.createElement"": 10, ""document.querySelector"": 9, ""window.open"": 7, ""setInterval"": 4, ""document.getElementById"": 3, ""new MutationObserver"": 1}","{""addEventListener"": 46}"
gppkcmmklhkpdfpjgbfcdpflcdcojehm_1.1.zip,"[""activeTab"", ""scripting"", ""storage""]","{""indexedDB.open"": 4, ""document.cookie"": 2}","{""new XMLHttpRequest"": 2}","{""setTimeout"": 32, ""document.createElement"": 8, ""document.getElementById"": 7, ""setInterval"": 3}","{""addEventListener"": 39}"
okgnhnablpmdhaipifdnojpinjpmnbnf_1.0.zip,"[""activeTab"", ""scripting""]",{},{},"{""document.createElement"": 2, ""document.querySelector"": 1, ""element.style"": 1}","{""addEventListener"": 1}"
