ZIP File,Permissions,File System,Network,Rendering,User Interaction
lgghljimalicknhmhmmpffldeicknfap_0.17.22.zip,"[""storage"", ""management"", ""notifications"", ""contextMenus"", ""scripting""]","{""new Blob"": 3}","{""fetch"": 4, ""new XMLHttpRequest"": 2}","{""setTimeout"": 51, ""document.createElement"": 16, ""setInterval"": 10, ""window.open"": 7, ""chrome.tabs.create"": 4, ""chrome.notifications.create"": 4, ""document.getElementById"": 2, ""new MutationObserver"": 1, ""chrome.tabs.executeScript"": 1}","{""addEventListener"": 21, ""chrome.contextMenus.create"": 3, ""chrome.tabs.onActivated.addListener"": 1}"
fjjfoddfmdlcjkdlkgdkncebiplcdpbo_1.0.3.zip,"[""storage"", ""tabs"", ""scripting""]","{""navigator.clipboard.writeText"": 1, ""localStorage.setItem"": 1, ""localStorage.getItem"": 1}","{""fetch"": 1}","{""setTimeout"": 16, ""document.createElement"": 8, ""document.querySelector"": 4, ""window.open"": 2, ""chrome.tabs.create"": 2, ""document.getElementById"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 16, ""chrome.tabs.onActivated.addListener"": 1}"
lmcaacigjhbgimgdhaioioggeampamkn_1.0.zip,[],{},{},"{""document.createElement"": 1, ""document.querySelector"": 1, ""setInterval"": 1, ""window.open"": 1}","{""addEventListener"": 1}"
dibnpaoakkfhphfbonanbdkanpfbligb_1.0.3.zip,"[""storage"", ""identity"", ""scripting""]","{""localStorage.setItem"": 10, ""file.name"": 8, ""localStorage.getItem"": 7, ""new Blob"": 4, ""file.type"": 3, ""document.cookie"": 2}","{""fetch"": 202, ""new XMLHttpRequest"": 6, ""chrome.identity.getAuthToken"": 1}","{""document.createElement"": 191, ""setTimeout"": 171, ""document.querySelector"": 98, ""setInterval"": 24, ""window.open"": 22, ""element.style"": 22, ""new MutationObserver"": 12, ""element.innerHTML"": 11, ""document.getElementById"": 5, ""canvas.getContext"": 3, ""chrome.tabs.create"": 2}","{""addEventListener"": 215}"
nppcjbincbfebgmagnjkeojodngpdolp_1.0.zip,"[""activeTab"", ""storage"", ""scripting"", ""tabs""]",{},{},"{""document.getElementById"": 4, ""element.style"": 2, ""setTimeout"": 2, ""document.querySelector"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 3}"
eadlphgdefnhegdjljaljajbmpojnjdj_1.0.zip,[],"{""navigator.clipboard.writeText"": 1}",{},"{""document.getElementById"": 15}","{""addEventListener"": 9}"
mcnpcdodkdfnlbjmlmhmjggbgjkdpikg_0.1.0.zip,"[""activeTab"", ""tabCapture"", ""sidePanel"", ""scripting"", ""storage""]",{},"{""new WebSocket"": 1, ""fetch"": 1}","{""document.querySelector"": 7, ""setTimeout"": 6, ""document.createElement"": 5, ""setInterval"": 2, ""new MutationObserver"": 1}","{""addEventListener"": 18}"
gaoflciahikhligngeccdecgfjngejlh_2.0.2.zip,"[""storage"", ""tabs"", ""alarms"", ""scripting"", ""webRequest"", ""declarativeNetRequest""]","{""localStorage.setItem"": 4, ""localStorage.getItem"": 2}","{""fetch"": 1, ""chrome.webRequest.onBeforeRequest.addListener"": 1}","{""document.getElementById"": 121, ""document.createElement"": 30, ""document.querySelector"": 30, ""setTimeout"": 23, ""chrome.tabs.create"": 2, ""window.open"": 2, ""element.innerHTML"": 2, ""element.style"": 1}","{""addEventListener"": 48, ""chrome.alarms.create"": 2}"
pjajkjcilhmhciekmbigpblaakjphkgl_1.0.2.0.zip,"[""scripting"", ""storage"", ""background""]","{""localStorage.setItem"": 9, ""localStorage.getItem"": 7, ""new Blob"": 3}","{""fetch"": 45}","{""document.createElement"": 154, ""setTimeout"": 133, ""document.querySelector"": 84, ""element.style"": 22, ""new MutationObserver"": 15, ""window.open"": 13, ""setInterval"": 12, ""chrome.tabs.create"": 10, ""element.innerHTML"": 7, ""document.getElementById"": 4}","{""addEventListener"": 138}"
ohcinjncimepibaooaagifjafbmnneoa_4.0.zip,"[""contextMenus"", ""storage"", ""alarms"", ""scripting"", ""activeTab""]","{""navigator.clipboard.writeText"": 2, ""new Blob"": 1, ""localStorage.setItem"": 1}","{""fetch"": 21}","{""document.createElement"": 15, ""document.querySelector"": 15, ""setTimeout"": 8, ""document.getElementById"": 5, ""setInterval"": 1}","{""addEventListener"": 31}"
bedbcjebgdhkmjejpcelphejcbkjjchm_1.1.2.zip,"[""storage"", ""identity"", ""identity.email""]","{""navigator.clipboard.writeText"": 1, ""document.cookie"": 1}","{""fetch"": 6, ""chrome.identity.getAuthToken"": 2}","{""element.style"": 111, ""setTimeout"": 43, ""document.getElementById"": 41, ""document.createElement"": 18, ""document.querySelector"": 15, ""setInterval"": 9}","{""addEventListener"": 70}"
coilpcmmfcjjehpoolhifoeklanppljb_1.7.1.zip,"[""storage"", ""activeTab""]",{},{},"{""document.getElementById"": 15, ""document.createElement"": 4, ""document.querySelector"": 4, ""new MutationObserver"": 1, ""setTimeout"": 1, ""window.open"": 1}","{""addEventListener"": 11}"
dnnchebjemniaboeficjienfkgkecppa_1.0.2.zip,"[""tabs"", ""webRequest"", ""storage"", ""unlimitedStorage""]","{""new Blob"": 3, ""file.name"": 1}","{""fetch"": 9}","{""setTimeout"": 40, ""element.style"": 32, ""document.createElement"": 8, ""document.querySelector"": 7, ""chrome.tabs.create"": 3, ""document.getElementById"": 2, ""setInterval"": 2, ""window.open"": 1}","{""addEventListener"": 43}"
llliklibphojgnkjpicaknfiamagfgkg_3.0.18.4652.zip,"[""tabs"", ""storage"", ""notifications"", ""management"", ""background"", ""identity"", ""offscreen""]","{""document.cookie"": 18, ""sessionStorage.setItem"": 10, ""sessionStorage.getItem"": 10, ""new Blob"": 5, ""indexedDB.open"": 3, ""store.put"": 3, ""file.size"": 2, ""localStorage.setItem"": 2, ""file.type"": 1, ""localStorage.getItem"": 1}","{""fetch"": 99, ""new WebSocket"": 10, ""new XMLHttpRequest"": 5, ""new RTCPeerConnection"": 4}","{""document.getElementById"": 194, ""setTimeout"": 157, ""document.createElement"": 50, ""setInterval"": 32, ""window.open"": 11, ""chrome.notifications.create"": 6, ""document.appendChild"": 5, ""element.style"": 5, ""canvas.getContext"": 3, ""chrome.tabs.create"": 3, ""document.querySelector"": 2, ""chrome.windows.create"": 1}","{""addEventListener"": 135, ""window.onbeforeunload"": 10, ""window.alert"": 1, ""window.confirm"": 1, ""window.prompt"": 1, ""chrome.notifications.onClicked.addListener"": 1}"
fkicpgjealhoohffeklmljnbonaojggk_0.3.3.zip,"[""storage""]","{""localStorage.getItem"": 5, ""localStorage.setItem"": 3, ""sessionStorage.getItem"": 3}","{""fetch"": 11, ""new WebSocket"": 1, ""new RTCPeerConnection"": 1}","{""setTimeout"": 109, ""document.createElement"": 29, ""document.querySelector"": 13, ""document.getElementById"": 4, ""setInterval"": 2, ""chrome.windows.create"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 43}"
hegkopidlpiobmghdbcaflkdbbiegojg_0.3.14.zip,"[""storage"", ""activeTab""]","{""localStorage.getItem"": 6, ""new Blob"": 2}","{""fetch"": 13}","{""document.getElementById"": 173, ""document.createElement"": 90, ""document.querySelector"": 63, ""setTimeout"": 40, ""element.style"": 16, ""chrome.tabs.create"": 10, ""setInterval"": 3, ""chrome.windows.create"": 2, ""new MutationObserver"": 2, ""window.open"": 1}","{""addEventListener"": 111}"
mppfdlnnpniaofbkobdlogjmbbnafcef_1.0.0.zip,"[""activeTab"", ""storage""]","{""navigator.clipboard.writeText"": 1, ""new Blob"": 1}","{""fetch"": 1}","{""document.createElement"": 13, ""document.getElementById"": 4, ""setTimeout"": 3, ""document.querySelector"": 2, ""new MutationObserver"": 1}","{""addEventListener"": 20}"
ilbgkfmhfigfdabdhjpjcabmfplmomld_1.5.00.zip,"[""storage"", ""tabs"", ""offscreen"", ""scripting"", ""contextMenus""]","{""new Blob"": 13, ""indexedDB.open"": 3, ""document.cookie"": 2, ""navigator.clipboard.writeText"": 1, ""localStorage.setItem"": 1}","{""fetch"": 73, ""new XMLHttpRequest"": 6}","{""document.getElementById"": 88, ""setTimeout"": 86, ""document.createElement"": 28, ""document.querySelector"": 14, ""window.open"": 8, ""setInterval"": 7, ""chrome.tabs.create"": 5, ""new MutationObserver"": 1, ""chrome.windows.create"": 1}","{""addEventListener"": 104, ""window.prompt"": 2, ""chrome.contextMenus.create"": 1, ""chrome.tabs.onActivated.addListener"": 1}"
pfijholodldlcigdgkdeioomdimnnlke_1.0.zip,"[""activeTab"", ""scripting"", ""tabs""]",{},"{""fetch"": 6}","{""document.createElement"": 4, ""document.querySelector"": 3, ""setTimeout"": 3, ""document.getElementById"": 2}","{""addEventListener"": 2}"
epdjapoaaimcpbjefdigkdhecffllpln_1.0.2.zip,"[""activeTab"", ""contextMenus"", ""cookies""]","{""new Blob"": 2}","{""new XMLHttpRequest"": 2}","{""setTimeout"": 15, ""chrome.windows.create"": 1, ""document.createElement"": 1, ""document.getElementById"": 1}","{""addEventListener"": 10, ""chrome.contextMenus.create"": 1}"
ahgefjkdcjegfhffmhghdnbabddffkcd_1.0.zip,"[""storage"", ""tabs"", ""activeTab""]",{},"{""fetch"": 10}","{""document.getElementById"": 13, ""setInterval"": 2, ""document.querySelector"": 2, ""document.createElement"": 1}","{""addEventListener"": 8}"
egpklfdnnhcgdhnepdabdcecmfcmmhfd_1.0.5.zip,"[""tabs"", ""storage""]",{},{},"{""element.style"": 13, ""setTimeout"": 12, ""document.createElement"": 8, ""document.querySelector"": 2, ""setInterval"": 2, ""document.getElementById"": 1}","{""addEventListener"": 16}"
alknmlfampipmnmbjbpkcccoejomakcf_1.0.19.zip,"[""storage"", ""notifications""]","{""document.cookie"": 3, ""indexedDB.open"": 2, ""new Blob"": 1}","{""fetch"": 27, ""new XMLHttpRequest"": 2}","{""setTimeout"": 19, ""document.querySelector"": 5, ""chrome.tabs.create"": 2, ""document.createElement"": 2, ""document.getElementById"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 29}"
hoalnmigpmenjokogdmhhanhaoademof_1.0.3.zip,"[""activeTab"", ""alarms""]",{},"{""fetch"": 5}","{""document.getElementById"": 2}","{""chrome.alarms.create"": 1, ""addEventListener"": 1}"
mmloilclhhghfcebifdchbbpahcpgklm_1.0.0.zip,"[""downloads""]",{},{},"{""document.createElement"": 4, ""document.querySelector"": 4, ""setTimeout"": 2, ""setInterval"": 2, ""chrome.tabs.create"": 1}","{""addEventListener"": 2}"
hcddckfgihadahfdiefinmneegaoehdh_2.0.20.zip,"[""identity"", ""identity.email"", ""clipboardWrite"", ""clipboardRead"", ""tabs"", ""storage"", ""notifications"", ""unlimitedStorage"", ""activeTab"", ""system.display""]","{""localStorage.getItem"": 15, ""localStorage.setItem"": 12, ""new Blob"": 5, ""document.cookie"": 1, ""file.name"": 1}","{""fetch"": 22, ""chrome.identity.getAuthToken"": 5, ""new XMLHttpRequest"": 1}","{""setTimeout"": 96, ""document.querySelector"": 90, ""document.createElement"": 59, ""element.style"": 32, ""document.getElementById"": 29, ""setInterval"": 21, ""chrome.tabs.create"": 9, ""new MutationObserver"": 3, ""chrome.windows.create"": 1, ""chrome.notifications.create"": 1, ""window.open"": 1}","{""addEventListener"": 90}"
mgldhihcegkbfgbkdafhhajpjakeamla_1.0.1.zip,"[""storage""]","{""new Blob"": 4, ""document.cookie"": 2, ""navigator.clipboard.writeText"": 2}","{""fetch"": 11, ""new WebSocket"": 2, ""new XMLHttpRequest"": 1}","{""setTimeout"": 42, ""chrome.tabs.create"": 18, ""document.createElement"": 10, ""document.querySelector"": 10, ""setInterval"": 4, ""new MutationObserver"": 2, ""document.getElementById"": 1}","{""addEventListener"": 15}"
himfagedlipbaehpbbokjbdeebgfhkbe_1.0.9.zip,"[""storage"", ""identity"", ""identity.email""]","{""document.cookie"": 9, ""new Blob"": 1}","{""fetch"": 10, ""chrome.identity.getAuthToken"": 1}","{""setTimeout"": 141, ""document.createElement"": 47, ""document.querySelector"": 18, ""setInterval"": 6, ""window.open"": 6, ""document.getElementById"": 4, ""new MutationObserver"": 2, ""chrome.tabs.create"": 2}","{""addEventListener"": 113, ""window.prompt"": 2}"
okhmklmlihekhpjkjelbgjobfmbijboe_5.zip,"[""tabs"", ""storage"", ""activeTab"", ""contextMenus"", ""identity""]",{},"{""fetch"": 32, ""chrome.identity.getAuthToken"": 4}","{""document.getElementById"": 292, ""chrome.windows.create"": 21, ""setInterval"": 4, ""setTimeout"": 3, ""chrome.tabs.create"": 2, ""chrome.notifications.create"": 1, ""document.createElement"": 1, ""document.querySelector"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 30, ""chrome.contextMenus.create"": 1, ""chrome.notifications.onClicked.addListener"": 1}"
cfadccfaphcignoloinkojpdmogkoajc_1.2.zip,"[""storage"", ""activeTab""]","{""new Blob"": 5}","{""fetch"": 14, ""new RTCPeerConnection"": 3, ""new WebSocket"": 1, ""new XMLHttpRequest"": 1}","{""document.getElementById"": 13, ""setTimeout"": 10, ""window.open"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 26}"
afbmgondlaededdlbkifmpepebioofek_0.1.1.zip,[],{},{},"{""setTimeout"": 5, ""document.getElementById"": 3, ""new MutationObserver"": 1}","{""addEventListener"": 10}"
imacabeejdgnkmjlecamfkgkiepcdbpd_1.0.zip,"[""activeTab"", ""tabs""]",{},{},"{""document.getElementById"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 1}"
jokngefdbjogkiomphflnleibmbfdccj_0.5.zip,[],"{""new Blob"": 3}",{},"{""setTimeout"": 27, ""document.getElementById"": 15, ""document.createElement"": 8, ""chrome.tabs.create"": 3, ""new MutationObserver"": 3, ""setInterval"": 3, ""document.querySelector"": 2}","{""addEventListener"": 19, ""chrome.contextMenus.create"": 1, ""document.onmousemove"": 1}"
pjlgeocmkcfelkgphjogfonmbfgkkobk_2.2.3.zip,"[""contextMenus"", ""scripting"", ""activeTab"", ""storage""]","{""navigator.clipboard.writeText"": 1}","{""fetch"": 1}","{""document.getElementById"": 7, ""document.createElement"": 1, ""setTimeout"": 1, ""window.open"": 1}","{""chrome.contextMenus.create"": 4, ""addEventListener"": 2}"
cihjcemoafaegibopojkjcaoflmbgdbf_5.0.zip,"[""https://mtempmail.com/*"", ""storage""]","{""navigator.clipboard.writeText"": 2}","{""fetch"": 24}","{""document.getElementById"": 14, ""document.createElement"": 2, ""document.querySelector"": 2, ""setInterval"": 2, ""window.open"": 2}","{""addEventListener"": 8}"
ihkdflhmhcaldfmliekcmbbfhfeeemie_1.8.7.1.zip,"[""activeTab"", ""storage"", ""unlimitedStorage"", ""scripting"", ""windows"", ""cookies"", ""declarativeNetRequest"", ""tabs""]","{""new Blob"": 3, ""localStorage.setItem"": 1, ""localStorage.getItem"": 1}","{""fetch"": 13}","{""document.getElementById"": 168, ""document.querySelector"": 77, ""document.createElement"": 75, ""setTimeout"": 33, ""element.style"": 15, ""chrome.tabs.create"": 3, ""setInterval"": 2, ""canvas.getContext"": 2, ""window.open"": 1, ""chrome.windows.create"": 1, ""element.innerHTML"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 151}"
kabbfhmcaaodobkfbnnehopcghicgffo_3.0.0.zip,"[""activeTab"", ""storage"", ""unlimitedStorage"", ""downloads"", ""tabs"", ""tabCapture"", ""scripting"", ""desktopCapture"", ""offscreen"", ""alarms""]","{""new Blob"": 69, ""localStorage.setItem"": 21, ""localStorage.getItem"": 14, ""indexedDB.open"": 3, ""file.name"": 2}","{""fetch"": 88, ""new XMLHttpRequest"": 21, ""chrome.identity.getAuthToken"": 3}","{""document.createElement"": 251, ""setTimeout"": 247, ""document.querySelector"": 59, ""document.getElementById"": 49, ""chrome.tabs.create"": 15, ""setInterval"": 12, ""new MutationObserver"": 11, ""element.style"": 6, ""window.open"": 3}","{""addEventListener"": 322, ""window.prompt"": 6, ""chrome.permissions.request"": 2, ""window.onbeforeunload"": 2, ""chrome.alarms.create"": 1, ""chrome.tabs.onActivated.addListener"": 1}"
lidfinppjpjnnfogaackkgokkfbkekep_1.1.0.zip,"[""storage"", ""tabs"", ""scripting""]","{""localStorage.getItem"": 6, ""localStorage.setItem"": 2, ""document.cookie"": 2, ""new Blob"": 1}","{""fetch"": 143, ""new XMLHttpRequest"": 1}","{""setTimeout"": 68, ""document.querySelector"": 34, ""document.createElement"": 27, ""setInterval"": 13, ""document.getElementById"": 12, ""chrome.tabs.create"": 10, ""new MutationObserver"": 6, ""window.open"": 2}","{""addEventListener"": 77}"
bejhdaljeihjgngckommgoepcfngkepe_0.1.10.zip,"[""scripting"", ""storage""]","{""localStorage.setItem"": 18, ""localStorage.getItem"": 14, ""new Blob"": 7, ""file.name"": 5, ""sessionStorage.setItem"": 3, ""sessionStorage.getItem"": 2}","{""fetch"": 464, ""new XMLHttpRequest"": 7, ""navigator.sendBeacon"": 2}","{""document.createElement"": 438, ""setTimeout"": 309, ""document.querySelector"": 190, ""element.style"": 50, ""setInterval"": 34, ""document.getElementById"": 26, ""element.innerHTML"": 21, ""new MutationObserver"": 21, ""window.open"": 19, ""chrome.tabs.create"": 1, ""canvas.getContext"": 1}","{""addEventListener"": 477, ""window.confirm"": 1, ""window.prompt"": 1}"
menpjmhlolkloelfgmlpekagdbhdkjfb_0.1.zip,"[""scripting"", ""tabs""]",{},{},"{""document.querySelector"": 7, ""setTimeout"": 7}",{}
kjpfemakhhfdaddoalnbkeooepfdnbld_0.0.22.zip,"[""tabs"", ""storage"", ""cookies"", ""activeTab"", ""scripting""]","{""localStorage.setItem"": 10, ""localStorage.getItem"": 9}","{""fetch"": 17}","{""document.createElement"": 152, ""setTimeout"": 83, ""document.querySelector"": 79, ""element.style"": 22, ""window.open"": 12, ""new MutationObserver"": 9, ""setInterval"": 9, ""element.innerHTML"": 7, ""chrome.windows.create"": 4, ""document.getElementById"": 3, ""chrome.tabs.create"": 1}","{""addEventListener"": 128}"
ehgpgghblmadddcojmdabljppoigbdgj_1.6.zip,"[""storage""]",{},{},"{""document.querySelector"": 36, ""document.createElement"": 5, ""document.getElementById"": 2, ""new MutationObserver"": 2, ""setTimeout"": 1}","{""addEventListener"": 7}"
cbfblkaiknghglddjhcbcdlfmdbciiec_1.2.zip,"[""activeTab""]","{""new Blob"": 2}","{""fetch"": 6}","{""document.querySelector"": 25, ""element.style"": 13, ""setTimeout"": 11, ""document.getElementById"": 5, ""document.createElement"": 4, ""chrome.tabs.create"": 2, ""setInterval"": 1}","{""addEventListener"": 18}"
dhbnflghagkonoikejjbjinpbdcjjlbo_5.0.3.zip,"[""contextMenus""]",{},{},"{""chrome.tabs.create"": 3}","{""chrome.contextMenus.create"": 4}"
gjjlblcalfeokfdpnbmgjplphbkacpbd_1.0.zip,[],{},{},"{""document.getElementById"": 2, ""window.open"": 1}","{""addEventListener"": 1}"
lclldibgmnonflnoabginkmidpkljgop_0.1.3.zip,"[""scripting""]","{""localStorage.getItem"": 2, ""localStorage.setItem"": 1}","{""fetch"": 3}","{""document.createElement"": 19, ""setTimeout"": 13, ""document.querySelector"": 2, ""document.getElementById"": 1}","{""addEventListener"": 10}"
fianncpmpjcheepilimdcpnnkfdmlejk_1.1.2.zip,"[""storage""]",{},"{""fetch"": 5}","{""document.getElementById"": 10, ""document.querySelector"": 2, ""document.createElement"": 1}","{""addEventListener"": 10}"
oiajabloibbodhbnnbdgckjhcgjphdoe_1.2.zip,"[""storage"", ""alarms"", ""notifications"", ""tabs""]","{""localStorage.getItem"": 3, ""localStorage.setItem"": 2}",{},"{""document.querySelector"": 42, ""document.createElement"": 23, ""setTimeout"": 12, ""setInterval"": 8, ""chrome.tabs.create"": 5, ""chrome.notifications.create"": 5, ""new MutationObserver"": 5}","{""addEventListener"": 48, ""chrome.alarms.create"": 7, ""chrome.notifications.onClicked.addListener"": 1}"
cfckilamknkdlccmcibclflchphnjdol_1.4.zip,"[""activeTab"", ""storage""]",{},{},"{""document.getElementById"": 7, ""document.querySelector"": 2, ""setInterval"": 1, ""window.open"": 1}","{""addEventListener"": 2}"
mhdaofappgmbmmaoggeijlnlohjbgmcb_1.1.zip,[],{},"{""fetch"": 3}","{""document.getElementById"": 4, ""document.createElement"": 3}","{""addEventListener"": 4}"
mhnpichndjiiidfopggcenpppolofppm_1.0.1.zip,"[""activeTab"", ""contextMenus"", ""storage""]","{""document.cookie"": 2, ""new Blob"": 1}","{""fetch"": 7, ""new XMLHttpRequest"": 3}","{""document.createElement"": 32, ""setTimeout"": 13, ""document.getElementById"": 11, ""chrome.tabs.create"": 3, ""document.querySelector"": 2, ""window.open"": 2, ""canvas.getContext"": 2, ""setInterval"": 1}","{""addEventListener"": 24, ""chrome.contextMenus.create"": 3, ""window.alert"": 1}"
iinbhdejcemjafkabjokgeaffgnmijbh_0.19.1.zip,"[""storage""]","{""localStorage.setItem"": 74, ""localStorage.getItem"": 71, ""new Blob"": 4, ""navigator.clipboard.writeText"": 4}","{""fetch"": 9}","{""setTimeout"": 104, ""document.createElement"": 70, ""document.querySelector"": 34, ""setInterval"": 32, ""document.getElementById"": 18, ""window.open"": 6, ""new MutationObserver"": 5, ""chrome.tabs.create"": 1}","{""addEventListener"": 74, ""window.prompt"": 2}"
imjnbnnkohgldfidmleckhadbnojnigc_1.1.1.zip,"[""storage"", ""https://twemoji.maxcdn.com/""]",{},{},"{""document.createElement"": 20, ""setTimeout"": 12, ""setInterval"": 2, ""document.querySelector"": 1}","{""addEventListener"": 15}"
gppgghbdlgkpcmmjchdjpelepnlnpfni_0.4.0.zip,"[""scripting"", ""activeTab"", ""management""]","{""localStorage.setItem"": 15, ""localStorage.getItem"": 13}","{""fetch"": 5}","{""document.createElement"": 213, ""setTimeout"": 84, ""document.querySelector"": 72, ""element.style"": 27, ""setInterval"": 11, ""new MutationObserver"": 10, ""window.open"": 10, ""element.innerHTML"": 10, ""document.getElementById"": 5, ""chrome.windows.create"": 1}","{""addEventListener"": 132}"
agfgnnpnefnkgbhpdpidofaifpimiael_1.5.1.zip,"[""activeTab"", ""storage""]","{""new Blob"": 1}","{""fetch"": 3}","{""document.getElementById"": 22, ""document.createElement"": 4, ""setTimeout"": 1, ""canvas.getContext"": 1}","{""addEventListener"": 16}"
molhegeihppckdbllblnaichdhiaimnj_1.1.29.zip,"[""identity""]","{""localStorage.getItem"": 5, ""localStorage.setItem"": 4, ""new Blob"": 3, ""document.cookie"": 1}","{""fetch"": 15, ""new WebSocket"": 2, ""new XMLHttpRequest"": 1}","{""document.querySelector"": 25, ""setTimeout"": 23, ""document.createElement"": 15, ""setInterval"": 5, ""new MutationObserver"": 4, ""document.getElementById"": 1, ""chrome.windows.create"": 1}","{""addEventListener"": 67}"
phafeggjhdhfcmlanhmgbmcbgocapnik_1.5.7.zip,"[""storage"", ""tabs""]","{""localStorage.setItem"": 17, ""localStorage.getItem"": 17}","{""fetch"": 803, ""new XMLHttpRequest"": 10, ""new WebSocket"": 6}","{""setTimeout"": 245, ""document.createElement"": 117, ""new MutationObserver"": 31, ""setInterval"": 16, ""document.getElementById"": 15, ""document.querySelector"": 12, ""chrome.tabs.create"": 3, ""window.open"": 1}","{""addEventListener"": 571, ""window.confirm"": 2}"
ljpcdbbmboicadbkkkobjpnfgdaickjj_1.16.03.zip,"[""notifications"", ""storage"", ""gcm"", ""activeTab"", ""scripting""]","{""localStorage.getItem"": 37, ""localStorage.setItem"": 2, ""navigator.clipboard.writeText"": 1, ""sessionStorage.setItem"": 1}","{""fetch"": 54, ""new XMLHttpRequest"": 2}","{""document.querySelector"": 149, ""document.createElement"": 127, ""document.getElementById"": 51, ""setTimeout"": 26, ""chrome.tabs.create"": 13, ""chrome.notifications.create"": 8, ""setInterval"": 2, ""canvas.getContext"": 2}","{""addEventListener"": 87, ""chrome.notifications.onClicked.addListener"": 1}"
lkmhgekokbacfmfhjdbobpjhnohipjla_1.0.zip,"[""tabs"", ""scripting""]",{},"{""fetch"": 4, ""new XMLHttpRequest"": 2}","{""document.getElementById"": 2, ""document.createElement"": 1}","{""addEventListener"": 2}"
kbfpjgafbonhdddphcbfgmmoblgpnpbe_1.0.zip,"[""activeTab"", ""scripting""]","{""localStorage.setItem"": 1, ""localStorage.getItem"": 1, ""navigator.clipboard.writeText"": 1}","{""fetch"": 2}","{""document.createElement"": 6, ""document.getElementById"": 6, ""setTimeout"": 2}","{""addEventListener"": 5}"
icgkkbllopnbkagofkihiggamjlpkacc_1.0.3.zip,"[""tabs"", ""storage"", ""power""]","{""new Blob"": 2, ""file.type"": 1, ""file.size"": 1}","{""fetch"": 1, ""new XMLHttpRequest"": 1}","{""setTimeout"": 16, ""document.querySelector"": 8, ""document.createElement"": 3, ""setInterval"": 3, ""document.getElementById"": 3, ""canvas.getContext"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 10}"
fgphdfpojaigmmgmbomnnfbdlfogjjnd_1.1.0.zip,[],"{""localStorage.setItem"": 2, ""localStorage.getItem"": 2, ""new Blob"": 1, ""sessionStorage.setItem"": 1, ""sessionStorage.getItem"": 1}","{""fetch"": 261, ""new XMLHttpRequest"": 1, ""new WebSocket"": 1}","{""setTimeout"": 43, ""document.querySelector"": 15, ""document.createElement"": 10, ""setInterval"": 9, ""new MutationObserver"": 3, ""document.getElementById"": 1}","{""addEventListener"": 50}"
oeggnnpjdldnlcblnadgbbojicofmdfh_1.0.0.zip,"[""storage""]","{""indexedDB.open"": 12, ""store.put"": 6, ""new Blob"": 3, ""document.cookie"": 3}","{""fetch"": 65, ""new XMLHttpRequest"": 6, ""navigator.sendBeacon"": 6}","{""setTimeout"": 132, ""document.createElement"": 35, ""document.querySelector"": 11, ""document.getElementById"": 10, ""setInterval"": 8, ""window.open"": 3, ""new MutationObserver"": 2, ""chrome.tabs.create"": 1}","{""addEventListener"": 149}"
bceemhpgjlcpelcmnipjfinfnaangpfa_1.0.1.4.zip,"[""scripting"", ""storage"", ""background""]","{""localStorage.setItem"": 9, ""localStorage.getItem"": 7, ""new Blob"": 3}","{""fetch"": 45}","{""document.createElement"": 153, ""setTimeout"": 114, ""document.querySelector"": 84, ""element.style"": 22, ""window.open"": 13, ""setInterval"": 11, ""chrome.tabs.create"": 10, ""new MutationObserver"": 9, ""element.innerHTML"": 7, ""document.getElementById"": 4, ""chrome.windows.create"": 1}","{""addEventListener"": 138}"
bomfagopdcohljbhijneomdoliomhkgm_1.0.46.zip,[],{},{},"{""document.querySelector"": 2, ""document.getElementById"": 2}","{""addEventListener"": 2, ""document.onmousemove"": 2}"
blgaimikfdcplknamaelaifbfbdenhjk_1.2.zip,"[""nativeMessaging""]",{},"{""new XMLHttpRequest"": 1}","{""setTimeout"": 18, ""setInterval"": 3, ""document.createElement"": 2}","{""addEventListener"": 4}"
djnihddghmbhlihfgfgodnencfcoknfi_1.2.zip,[],{},{},"{""document.createElement"": 2, ""document.querySelector"": 2, ""new MutationObserver"": 1}","{""addEventListener"": 1}"
caofchgmaapaimkghakiclhlbefjjfbk_1.0.0.zip,"[""activeTab""]",{},{},{},{}
olokoijogkjdjipjhognjceocffnaeia_2025.1.7.zip,"[""scripting"", ""storage"", ""unlimitedStorage"", ""sidePanel"", ""background""]","{""localStorage.getItem"": 3, ""document.cookie"": 3, ""localStorage.setItem"": 2, ""indexedDB.open"": 1}","{""fetch"": 47, ""new XMLHttpRequest"": 15, ""new WebSocket"": 1}","{""setTimeout"": 36, ""document.createElement"": 7, ""document.querySelector"": 7, ""setInterval"": 7, ""document.getElementById"": 5, ""new MutationObserver"": 2}","{""addEventListener"": 21, ""window.prompt"": 6, ""chrome.tabs.onActivated.addListener"": 1}"
